,Boat,Time,Country,Rank,Date,FinalType,Year,City
27,JM4+,6:43.39,GBR,2,2017-08-06 09:36:00,FB,2017,Trakai
28,JM4+,6:52.74,TUR,3,2017-08-06 09:36:00,FB,2017,Trakai
29,JM4-,6:30.81,DEN,1,2017-08-06 09:54:00,FB,2017,Trakai
30,JM4-,6:33.68,GRE,2,2017-08-06 09:54:00,FB,2017,Trakai
31,JM4-,6:34.74,CAN,3,2017-08-06 09:54:00,FB,2017,Trakai
32,JM4-,6:35.07,CHI,4,2017-08-06 09:54:00,FB,2017,Trakai
33,JM4-,6:37.40,AUT,5,2017-08-06 09:54:00,FB,2017,Trakai
34,JM4-,6:41.53,RSA,6,2017-08-06 09:54:00,FB,2017,Trakai
35,JW4x,7:02.72,CZE,1,2017-08-06 10:00:00,FB,2017,Trakai
36,JW4x,7:06.77,RUS,2,2017-08-06 10:00:00,FB,2017,Trakai
37,JW4x,7:07.00,ITA,3,2017-08-06 10:00:00,FB,2017,Trakai
38,JW4x,7:09.03,CHN,4,2017-08-06 10:00:00,FB,2017,Trakai
39,JW4x,7:19.71,UKR,5,2017-08-06 10:00:00,FB,2017,Trakai
40,JW4x,7:54.78,IND,6,2017-08-06 10:00:00,FB,2017,Trakai
41,JM4x,6:17.89,USA,1,2017-08-06 10:06:00,FB,2017,Trakai
42,JM4x,6:19.26,CZE,2,2017-08-06 10:06:00,FB,2017,Trakai
43,JM4x,6:21.55,AUS,3,2017-08-06 10:06:00,FB,2017,Trakai
44,JM4x,6:21.90,EST,4,2017-08-06 10:06:00,FB,2017,Trakai
45,JM4x,6:22.43,POL,5,2017-08-06 10:06:00,FB,2017,Trakai
46,JM4x,6:25.75,NZL,6,2017-08-06 10:06:00,FB,2017,Trakai
47,JW8+,6:43.36,USA,1,2017-08-06 10:27:00,FB,2017,Trakai
48,JW8+,6:47.70,BLR,2,2017-08-06 10:27:00,FB,2017,Trakai
49,JW8+,6:57.79,AUS,3,2017-08-06 10:27:00,FB,2017,Trakai
50,JM8+,6:00.96,ROU,1,2017-08-06 10:45:00,FB,2017,Trakai
51,JM8+,6:03.57,BLR,2,2017-08-06 10:45:00,FB,2017,Trakai
52,JM8+,6:07.18,HUN,3,2017-08-06 10:45:00,FB,2017,Trakai
53,JM8+,6:08.78,ESP,4,2017-08-06 10:45:00,FB,2017,Trakai
54,JW4-,6:57.75,CRO,1,2017-08-06 11:00:00,FA,2017,Trakai
55,JW4-,7:00.87,ROU,2,2017-08-06 11:00:00,FA,2017,Trakai
56,JW4-,7:04.60,USA,3,2017-08-06 11:00:00,FA,2017,Trakai
57,JW4-,7:06.15,CHN,4,2017-08-06 11:00:00,FA,2017,Trakai
58,JW4-,7:09.00,POL,5,2017-08-06 11:00:00,FA,2017,Trakai
59,JW4-,7:17.36,NZL,6,2017-08-06 11:00:00,FA,2017,Trakai
60,JM4+,6:33.71,ITA,1,2017-08-06 11:10:00,FA,2017,Trakai
61,JM4+,6:36.91,SUI,2,2017-08-06 11:10:00,FA,2017,Trakai
62,JM4+,6:37.95,GER,3,2017-08-06 11:10:00,FA,2017,Trakai
63,JM4+,6:38.55,RSA,4,2017-08-06 11:10:00,FA,2017,Trakai
64,JM4+,6:43.44,UKR,5,2017-08-06 11:10:00,FA,2017,Trakai
65,JM4+,6:43.49,USA,6,2017-08-06 11:10:00,FA,2017,Trakai
66,JM4-,6:15.43,GBR,1,2017-08-06 11:55:00,FA,2017,Trakai
67,JM4-,6:17.12,NZL,2,2017-08-06 11:55:00,FA,2017,Trakai
68,JM4-,6:22.80,ROU,3,2017-08-06 11:55:00,FA,2017,Trakai
69,JM4-,6:25.06,CRO,4,2017-08-06 11:55:00,FA,2017,Trakai
70,JM4-,6:26.85,GER,5,2017-08-06 11:55:00,FA,2017,Trakai
71,JM4-,6:28.04,ITA,6,2017-08-06 11:55:00,FA,2017,Trakai
72,JW4x,6:46.27,ROU,1,2017-08-06 12:10:00,FA,2017,Trakai
73,JW4x,6:46.72,GER,2,2017-08-06 12:10:00,FA,2017,Trakai
74,JW4x,6:50.99,SUI,3,2017-08-06 12:10:00,FA,2017,Trakai
75,JW4x,6:54.04,GBR,4,2017-08-06 12:10:00,FA,2017,Trakai
76,JW4x,6:58.80,USA,5,2017-08-06 12:10:00,FA,2017,Trakai
77,JW4x,7:07.29,NED,6,2017-08-06 12:10:00,FA,2017,Trakai
78,JM4x,6:04.97,SUI,1,2017-08-06 12:25:00,FA,2017,Trakai
79,JM4x,6:06.06,GBR,2,2017-08-06 12:25:00,FA,2017,Trakai
80,JM4x,6:06.23,ITA,3,2017-08-06 12:25:00,FA,2017,Trakai
81,JM4x,6:13.15,GER,4,2017-08-06 12:25:00,FA,2017,Trakai
82,JM4x,6:14.57,DEN,5,2017-08-06 12:25:00,FA,2017,Trakai
83,JM4x,6:16.39,GRE,6,2017-08-06 12:25:00,FA,2017,Trakai
84,JW8+,6:27.97,CZE,1,2017-08-06 13:15:00,FA,2017,Trakai
85,JW8+,6:28.40,GER,2,2017-08-06 13:15:00,FA,2017,Trakai
86,JW8+,6:30.27,ROU,3,2017-08-06 13:15:00,FA,2017,Trakai
87,JW8+,6:31.86,RUS,4,2017-08-06 13:15:00,FA,2017,Trakai
88,JW8+,6:37.33,ITA,5,2017-08-06 13:15:00,FA,2017,Trakai
89,JW8+,6:37.34,CHN,6,2017-08-06 13:15:00,FA,2017,Trakai
90,JM8+,5:49.13,GER,1,2017-08-06 14:00:00,FA,2017,Trakai
91,JM8+,5:50.10,USA,2,2017-08-06 14:00:00,FA,2017,Trakai
92,JM8+,5:50.26,GBR,3,2017-08-06 14:00:00,FA,2017,Trakai
93,JM8+,5:54.71,RUS,4,2017-08-06 14:00:00,FA,2017,Trakai
94,JM8+,5:56.15,ITA,5,2017-08-06 14:00:00,FA,2017,Trakai
95,JM8+,6:01.93,NED,6,2017-08-06 14:00:00,FA,2017,Trakai
0,M4-,6:04.42,RSA,1,2017-09-29 14:05:00,FC,2017,Sarasota-Bradenton
1,M4-,6:10.12,ARG,2,2017-09-29 14:05:00,FC,2017,Sarasota-Bradenton
2,M4-,6:10.86,LTU,3,2017-09-29 14:05:00,FC,2017,Sarasota-Bradenton
3,M4x,5:51.38,CHN,1,2017-09-29 14:10:00,FC,2017,Sarasota-Bradenton
4,M4x,5:51.92,CUB,2,2017-09-29 14:10:00,FC,2017,Sarasota-Bradenton
5,M4x,5:57.98,USA,3,2017-09-29 14:10:00,FC,2017,Sarasota-Bradenton
6,M4-,5:54.10,ESP,1,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
7,M4-,5:55.76,CAN,2,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
8,M4-,5:56.04,FRA,3,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
9,M4-,5:56.25,USA,4,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
10,M4-,6:01.10,AUT,5,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
11,M4-,6:03.85,NZL,6,2017-09-30 09:20:00,FB,2017,Sarasota-Bradenton
12,W4-,6:36.18,GBR,1,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
13,W4-,6:39.94,ITA,2,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
14,W4-,6:40.20,CAN,3,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
15,W4-,6:40.31,NZL,4,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
16,W4-,6:42.20,ROU,5,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
17,W4-,6:42.44,FRA,6,2017-09-30 09:25:00,FB,2017,Sarasota-Bradenton
18,W4x,6:25.47,CHN,1,2017-09-30 09:30:00,FB,2017,Sarasota-Bradenton
19,W4x,6:27.92,UKR,2,2017-09-30 09:30:00,FB,2017,Sarasota-Bradenton
20,W4x,6:31.73,FRA,3,2017-09-30 09:30:00,FB,2017,Sarasota-Bradenton
21,M4x,5:46.21,NZL,1,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
22,M4x,5:48.29,GER,2,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
23,M4x,5:48.57,FRA,3,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
24,M4x,5:50.01,RUS,4,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
25,M4x,5:51.14,UKR,5,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
26,M4x,5:51.24,ITA,6,2017-09-30 09:35:00,FB,2017,Sarasota-Bradenton
27,M4-,5:55.24,AUS,1,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
28,M4-,5:57.19,ITA,2,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
29,M4-,5:57.99,GBR,3,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
30,M4-,5:58.53,NED,4,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
31,M4-,6:05.05,DEN,5,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
32,M4-,6:10.26,GER,6,2017-09-30 11:23:00,FA,2017,Sarasota-Bradenton
33,W4-,6:33.58,AUS,1,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
34,W4-,6:34.25,POL,2,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
35,W4-,6:34.67,RUS,3,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
36,W4-,6:35.46,USA,4,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
37,W4-,6:36.44,NED,5,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
38,W4-,6:44.76,CHN,6,2017-09-30 11:38:00,FA,2017,Sarasota-Bradenton
39,W4x,6:16.72,NED,1,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
40,W4x,6:17.71,POL,2,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
41,W4x,6:19.93,GBR,3,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
42,W4x,6:21.56,GER,4,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
43,W4x,6:22.06,USA,5,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
44,W4x,6:24.25,AUS,6,2017-09-30 11:53:00,FA,2017,Sarasota-Bradenton
45,M4x,5:43.10,LTU,1,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
46,M4x,5:45.03,GBR,2,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
47,M4x,5:45.32,EST,3,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
48,M4x,5:45.82,NED,4,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
49,M4x,5:48.25,POL,5,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
50,M4x,5:48.29,NOR,6,2017-09-30 12:27:00,FA,2017,Sarasota-Bradenton
51,W8+,6:30.54,RUS,1,2017-10-01 09:10:00,FB,2017,Sarasota-Bradenton
52,W8+,6:38.17,CHN,2,2017-10-01 09:10:00,FB,2017,Sarasota-Bradenton
53,M8+,5:39.77,GBR,1,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
54,M8+,5:41.23,AUS,2,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
55,M8+,5:41.60,UKR,3,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
56,M8+,5:42.48,POL,4,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
57,M8+,5:45.17,RUS,5,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
58,M8+,5:47.22,CHN,6,2017-10-01 09:25:00,FB,2017,Sarasota-Bradenton
59,M8+,5:26.85,GER,1,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
60,M8+,5:28.45,USA,2,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
61,M8+,5:28.90,ITA,3,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
62,M8+,5:29.23,NED,4,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
63,M8+,5:31.41,ROU,5,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
64,M8+,5:34.00,NZL,6,2017-10-01 11:12:00,FA,2017,Sarasota-Bradenton
65,W8+,6:06.40,ROU,1,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
66,W8+,6:07.09,CAN,2,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
67,W8+,6:07.27,NZL,3,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
68,W8+,6:09.25,USA,4,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
69,W8+,6:09.96,GBR,5,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
70,W8+,6:10.83,NED,6,2017-10-01 11:42:00,FA,2017,Sarasota-Bradenton
0,BM4-,6:29.86,CRO,1,2018-07-28 10:25:00,FC,2018,Poznan
1,BM4-,6:31.67,HUN,2,2018-07-28 10:25:00,FC,2018,Poznan
2,BM4-,6:46.89,NOR,3,2018-07-28 10:25:00,FC,2018,Poznan
3,BM4x,6:17.17,CAN,1,2018-07-28 10:40:00,FC,2018,Poznan
4,BM4x,6:21.30,DEN,2,2018-07-28 10:40:00,FC,2018,Poznan
5,BM4x,6:21.49,AUT,3,2018-07-28 10:40:00,FC,2018,Poznan
6,BM4x,6:22.02,RUS,4,2018-07-28 10:40:00,FC,2018,Poznan
7,BM4x,6:32.87,ROU,5,2018-07-28 10:40:00,FC,2018,Poznan
8,BM4x,6:37.15,USA,6,2018-07-28 10:40:00,FC,2018,Poznan
9,BM4+,6:32.34,ROU,1,2018-07-28 14:20:00,FB,2018,Poznan
10,BM4+,6:34.99,DEN,2,2018-07-28 14:20:00,FB,2018,Poznan
11,BM4+,6:38.69,UKR,3,2018-07-28 14:20:00,FB,2018,Poznan
12,BM4+,6:50.45,RUS,4,2018-07-28 14:20:00,FB,2018,Poznan
13,BW4x,6:59.58,POL,1,2018-07-28 14:45:00,FB,2018,Poznan
14,BW4x,7:03.97,CZE,2,2018-07-28 14:45:00,FB,2018,Poznan
15,BW4+,7:02.60,USA,1,2018-07-28 15:00:00,FA,2018,Poznan
16,BW4+,7:08.97,ITA,2,2018-07-28 15:00:00,FA,2018,Poznan
17,BW4+,7:11.14,RUS,3,2018-07-28 15:00:00,FA,2018,Poznan
18,BW4+,7:22.36,GER,4,2018-07-28 15:00:00,FA,2018,Poznan
19,BW4+,7:28.59,UKR,5,2018-07-28 15:00:00,FA,2018,Poznan
20,BM4+,6:22.32,USA,1,2018-07-28 15:10:00,FA,2018,Poznan
21,BM4+,6:24.25,NZL,2,2018-07-28 15:10:00,FA,2018,Poznan
22,BM4+,6:25.26,ITA,3,2018-07-28 15:10:00,FA,2018,Poznan
23,BM4+,6:26.39,GER,4,2018-07-28 15:10:00,FA,2018,Poznan
24,BM4+,6:28.23,GBR,5,2018-07-28 15:10:00,FA,2018,Poznan
25,BM4+,6:31.44,AUS,6,2018-07-28 15:10:00,FA,2018,Poznan
26,BW4x,6:40.97,ROU,1,2018-07-28 16:55:00,FA,2018,Poznan
27,BW4x,6:43.88,NED,2,2018-07-28 16:55:00,FA,2018,Poznan
28,BW4x,6:45.68,GBR,3,2018-07-28 16:55:00,FA,2018,Poznan
29,BW4x,6:51.00,GER,4,2018-07-28 16:55:00,FA,2018,Poznan
30,BW4x,6:53.53,CAN,5,2018-07-28 16:55:00,FA,2018,Poznan
31,BW4x,7:02.94,USA,6,2018-07-28 16:55:00,FA,2018,Poznan
32,BW4-,6:33.96,DEN,1,2018-07-29 09:40:00,FB,2018,Poznan
33,BW4-,6:35.22,GRE,2,2018-07-29 09:40:00,FB,2018,Poznan
34,BW4-,6:41.44,ITA,3,2018-07-29 09:40:00,FB,2018,Poznan
35,BW4-,6:47.73,USA,4,2018-07-29 09:40:00,FB,2018,Poznan
36,BW4-,6:52.70,GER,5,2018-07-29 09:40:00,FB,2018,Poznan
37,BM4-,6:00.53,LTU,1,2018-07-29 09:45:00,FB,2018,Poznan
38,BM4-,6:00.54,DEN,2,2018-07-29 09:45:00,FB,2018,Poznan
39,BM4-,6:03.94,CHI,3,2018-07-29 09:45:00,FB,2018,Poznan
40,BM4-,6:04.15,CZE,4,2018-07-29 09:45:00,FB,2018,Poznan
41,BM4-,6:10.54,TUR,5,2018-07-29 09:45:00,FB,2018,Poznan
42,BM4x,5:53.03,NZL,1,2018-07-29 09:50:00,FB,2018,Poznan
43,BM4x,5:53.71,MDA,2,2018-07-29 09:50:00,FB,2018,Poznan
44,BM4x,5:55.17,BEL,3,2018-07-29 09:50:00,FB,2018,Poznan
45,BM4x,5:58.14,FRA,4,2018-07-29 09:50:00,FB,2018,Poznan
46,BM4x,6:01.50,ESP,5,2018-07-29 09:50:00,FB,2018,Poznan
47,BW8+,6:17.35,ROU,1,2018-07-29 10:05:00,FB,2018,Poznan
48,BW8+,6:18.89,RUS,2,2018-07-29 10:05:00,FB,2018,Poznan
49,BW8+,6:19.34,FRA,3,2018-07-29 10:05:00,FB,2018,Poznan
50,BM8+,5:33.49,ITA,1,2018-07-29 10:10:00,FB,2018,Poznan
51,BM8+,5:36.05,FRA,2,2018-07-29 10:10:00,FB,2018,Poznan
52,BM8+,5:40.76,UKR,3,2018-07-29 10:10:00,FB,2018,Poznan
53,BM8+,5:44.71,RUS,4,2018-07-29 10:10:00,FB,2018,Poznan
54,BM8+,5:48.95,POL,5,2018-07-29 10:10:00,FB,2018,Poznan
55,BW4-,6:31.49,RUS,1,2018-07-29 11:40:00,FA,2018,Poznan
56,BW4-,6:34.22,ROU,2,2018-07-29 11:40:00,FA,2018,Poznan
57,BW4-,6:35.43,CHN,3,2018-07-29 11:40:00,FA,2018,Poznan
58,BW4-,6:35.61,BLR,4,2018-07-29 11:40:00,FA,2018,Poznan
59,BW4-,6:37.22,NZL,5,2018-07-29 11:40:00,FA,2018,Poznan
60,BW4-,6:46.13,GBR,6,2018-07-29 11:40:00,FA,2018,Poznan
61,BM4-,5:50.61,ROU,1,2018-07-29 11:55:00,FA,2018,Poznan
62,BM4-,5:52.74,GBR,2,2018-07-29 11:55:00,FA,2018,Poznan
63,BM4-,5:52.81,NZL,3,2018-07-29 11:55:00,FA,2018,Poznan
64,BM4-,5:54.91,USA,4,2018-07-29 11:55:00,FA,2018,Poznan
65,BM4-,5:57.01,GER,5,2018-07-29 11:55:00,FA,2018,Poznan
66,BM4-,6:11.11,ITA,6,2018-07-29 11:55:00,FA,2018,Poznan
67,BM4x,5:44.00,GBR,1,2018-07-29 12:25:00,FA,2018,Poznan
68,BM4x,5:46.89,ITA,2,2018-07-29 12:25:00,FA,2018,Poznan
69,BM4x,5:49.90,GER,3,2018-07-29 12:25:00,FA,2018,Poznan
70,BM4x,5:50.97,HUN,4,2018-07-29 12:25:00,FA,2018,Poznan
71,BM4x,5:57.02,UKR,5,2018-07-29 12:25:00,FA,2018,Poznan
72,BM4x,6:00.56,SUI,6,2018-07-29 12:25:00,FA,2018,Poznan
73,BW8+,6:04.61,CAN,1,2018-07-29 12:55:00,FA,2018,Poznan
74,BW8+,6:06.58,NED,2,2018-07-29 12:55:00,FA,2018,Poznan
75,BW8+,6:08.04,USA,3,2018-07-29 12:55:00,FA,2018,Poznan
76,BW8+,6:08.23,GBR,4,2018-07-29 12:55:00,FA,2018,Poznan
77,BW8+,6:08.94,GER,5,2018-07-29 12:55:00,FA,2018,Poznan
78,BW8+,6:17.23,AUS,6,2018-07-29 12:55:00,FA,2018,Poznan
79,BM8+,5:22.48,USA,1,2018-07-29 13:40:00,FA,2018,Poznan
80,BM8+,5:24.93,GBR,2,2018-07-29 13:40:00,FA,2018,Poznan
81,BM8+,5:24.93,ROU,3,2018-07-29 13:40:00,FA,2018,Poznan
82,BM8+,5:27.05,GER,4,2018-07-29 13:40:00,FA,2018,Poznan
83,BM8+,5:27.99,CAN,5,2018-07-29 13:40:00,FA,2018,Poznan
84,BM8+,5:33.50,NED,6,2018-07-29 13:40:00,FA,2018,Poznan
0,JW4-,7:00.30,HUN,1,2018-08-11 16:48:00,FC,2018,Racice
1,JW4-,7:00.89,RUS,2,2018-08-11 16:48:00,FC,2018,Racice
2,JW4-,7:01.98,BLR,3,2018-08-11 16:48:00,FC,2018,Racice
3,JM4-,6:12.18,DEN,1,2018-08-11 16:54:00,FC,2018,Racice
4,JM4-,6:14.30,RUS,2,2018-08-11 16:54:00,FC,2018,Racice
5,JM4-,6:15.23,SWE,3,2018-08-11 16:54:00,FC,2018,Racice
6,JM4-,6:15.71,HUN,4,2018-08-11 16:54:00,FC,2018,Racice
7,JM4-,6:23.96,NOR,5,2018-08-11 16:54:00,FC,2018,Racice
8,JW4x,6:48.03,PER,1,2018-08-11 17:00:00,FC,2018,Racice
9,JW4x,6:49.42,SWE,2,2018-08-11 17:00:00,FC,2018,Racice
10,JW4x,6:50.47,NOR,3,2018-08-11 17:00:00,FC,2018,Racice
11,JW4x,6:54.81,HUN,4,2018-08-11 17:00:00,FC,2018,Racice
12,JW4x,6:59.47,JPN,5,2018-08-11 17:00:00,FC,2018,Racice
13,JM4x,5:58.26,ITA,1,2018-08-11 17:06:00,FC,2018,Racice
14,JM4x,6:00.95,IRL,2,2018-08-11 17:06:00,FC,2018,Racice
15,JM4x,6:01.76,UKR,3,2018-08-11 17:06:00,FC,2018,Racice
16,JM4x,6:07.03,SWE,4,2018-08-11 17:06:00,FC,2018,Racice
17,JM4x,6:12.83,LTU,5,2018-08-11 17:06:00,FC,2018,Racice
18,JM4x,6:18.12,NOR,6,2018-08-11 17:06:00,FC,2018,Racice
19,JM4+,6:25.93,CAN,1,2018-08-12 09:30:00,FB,2018,Racice
20,JM4+,6:29.01,CRO,2,2018-08-12 09:30:00,FB,2018,Racice
21,JM4+,6:31.23,RSA,3,2018-08-12 09:30:00,FB,2018,Racice
22,JM4+,6:31.87,RUS,4,2018-08-12 09:30:00,FB,2018,Racice
23,JM4+,6:41.91,IRL,5,2018-08-12 09:30:00,FB,2018,Racice
24,JM4+,6:47.56,UKR,6,2018-08-12 09:30:00,FB,2018,Racice
25,JW4-,6:57.10,GER,1,2018-08-12 09:48:00,FB,2018,Racice
26,JW4-,6:59.52,SUI,2,2018-08-12 09:48:00,FB,2018,Racice
27,JW4-,7:02.10,GBR,3,2018-08-12 09:48:00,FB,2018,Racice
28,JW4-,7:04.70,AUT,4,2018-08-12 09:48:00,FB,2018,Racice
29,JW4-,7:10.51,DEN,5,2018-08-12 09:48:00,FB,2018,Racice
30,JW4-,7:13.26,UKR,6,2018-08-12 09:48:00,FB,2018,Racice
31,JM4-,6:10.76,CRO,1,2018-08-12 09:54:00,FB,2018,Racice
32,JM4-,6:12.59,GER,2,2018-08-12 09:54:00,FB,2018,Racice
33,JM4-,6:12.62,SRB,3,2018-08-12 09:54:00,FB,2018,Racice
34,JM4-,6:13.75,USA,4,2018-08-12 09:54:00,FB,2018,Racice
35,JM4-,6:17.76,ESP,5,2018-08-12 09:54:00,FB,2018,Racice
36,JM4-,6:20.56,SUI,6,2018-08-12 09:54:00,FB,2018,Racice
37,JW4x,6:47.92,ITA,1,2018-08-12 10:00:00,FB,2018,Racice
38,JW4x,6:50.87,DEN,2,2018-08-12 10:00:00,FB,2018,Racice
39,JW4x,6:55.29,NZL,3,2018-08-12 10:00:00,FB,2018,Racice
40,JW4x,6:55.57,USA,4,2018-08-12 10:00:00,FB,2018,Racice
41,JW4x,7:01.74,RUS,5,2018-08-12 10:00:00,FB,2018,Racice
42,JW4x,7:10.00,LTU,6,2018-08-12 10:00:00,FB,2018,Racice
43,JM4x,6:00.59,NZL,1,2018-08-12 10:06:00,FB,2018,Racice
44,JM4x,6:01.53,DEN,2,2018-08-12 10:06:00,FB,2018,Racice
45,JM4x,6:02.45,SUI,3,2018-08-12 10:06:00,FB,2018,Racice
46,JM4x,6:06.47,USA,4,2018-08-12 10:06:00,FB,2018,Racice
47,JM4x,6:09.23,CRO,5,2018-08-12 10:06:00,FB,2018,Racice
48,JM4x,6:14.46,GRE,6,2018-08-12 10:06:00,FB,2018,Racice
49,JM8+,5:56.91,NED,1,2018-08-12 10:36:00,FB,2018,Racice
50,JM8+,5:59.88,RUS,2,2018-08-12 10:36:00,FB,2018,Racice
51,JM8+,6:01.38,CZE,3,2018-08-12 10:36:00,FB,2018,Racice
52,JM8+,6:02.00,FRA,4,2018-08-12 10:36:00,FB,2018,Racice
53,JW4+,7:14.19,ITA,1,2018-08-12 10:58:00,FA,2018,Racice
54,JW4+,7:16.92,AUS,2,2018-08-12 10:58:00,FA,2018,Racice
55,JW4+,7:17.59,USA,3,2018-08-12 10:58:00,FA,2018,Racice
56,JW4+,7:24.29,UKR,4,2018-08-12 10:58:00,FA,2018,Racice
57,JW4+,7:24.91,GER,5,2018-08-12 10:58:00,FA,2018,Racice
58,JW4+,8:44.65,CZE,6,2018-08-12 10:58:00,FA,2018,Racice
59,JM4+,6:17.49,ITA,1,2018-08-12 11:09:00,FA,2018,Racice
60,JM4+,6:19.98,USA,2,2018-08-12 11:09:00,FA,2018,Racice
61,JM4+,6:22.29,AUS,3,2018-08-12 11:09:00,FA,2018,Racice
62,JM4+,6:26.05,GER,4,2018-08-12 11:09:00,FA,2018,Racice
63,JM4+,6:28.18,ESP,5,2018-08-12 11:09:00,FA,2018,Racice
64,JM4+,6:28.79,CZE,6,2018-08-12 11:09:00,FA,2018,Racice
65,JW4-,6:42.81,USA,1,2018-08-12 11:57:00,FA,2018,Racice
66,JW4-,6:43.20,ITA,2,2018-08-12 11:57:00,FA,2018,Racice
67,JW4-,6:45.03,NZL,3,2018-08-12 11:57:00,FA,2018,Racice
68,JW4-,6:47.29,ROU,4,2018-08-12 11:57:00,FA,2018,Racice
69,JW4-,6:48.22,AUS,5,2018-08-12 11:57:00,FA,2018,Racice
70,JW4-,6:49.69,NED,6,2018-08-12 11:57:00,FA,2018,Racice
71,JM4-,5:52.79,GBR,1,2018-08-12 12:12:00,FA,2018,Racice
72,JM4-,5:56.20,NZL,2,2018-08-12 12:12:00,FA,2018,Racice
73,JM4-,5:58.09,ITA,3,2018-08-12 12:12:00,FA,2018,Racice
74,JM4-,5:59.94,ROU,4,2018-08-12 12:12:00,FA,2018,Racice
75,JM4-,6:03.41,CZE,5,2018-08-12 12:12:00,FA,2018,Racice
76,JM4-,6:04.96,GRE,6,2018-08-12 12:12:00,FA,2018,Racice
77,JW4x,6:25.82,SUI,1,2018-08-12 12:27:00,FA,2018,Racice
78,JW4x,6:26.65,GER,2,2018-08-12 12:27:00,FA,2018,Racice
79,JW4x,6:28.62,NED,3,2018-08-12 12:27:00,FA,2018,Racice
80,JW4x,6:28.69,CZE,4,2018-08-12 12:27:00,FA,2018,Racice
81,JW4x,6:37.84,GBR,5,2018-08-12 12:27:00,FA,2018,Racice
82,JW4x,6:50.43,CAN,6,2018-08-12 12:27:00,FA,2018,Racice
83,JM4x,5:51.81,CZE,1,2018-08-12 12:43:00,FA,2018,Racice
84,JM4x,5:53.21,GBR,2,2018-08-12 12:43:00,FA,2018,Racice
85,JM4x,5:54.32,GER,3,2018-08-12 12:43:00,FA,2018,Racice
86,JM4x,6:00.71,POL,4,2018-08-12 12:43:00,FA,2018,Racice
87,JM4x,6:01.31,ROU,5,2018-08-12 12:43:00,FA,2018,Racice
88,JM4x,6:08.09,CHI,6,2018-08-12 12:43:00,FA,2018,Racice
89,JW8+,6:27.81,CZE,1,2018-08-12 13:29:00,FA,2018,Racice
90,JW8+,6:29.62,USA,2,2018-08-12 13:29:00,FA,2018,Racice
91,JW8+,6:31.19,ROU,3,2018-08-12 13:29:00,FA,2018,Racice
92,JW8+,6:32.76,GER,4,2018-08-12 13:29:00,FA,2018,Racice
93,JW8+,6:55.49,ITA,5,2018-08-12 13:29:00,FA,2018,Racice
